internal_id,place_type,name_en,name_bn,parent_id,parent_name,website,wikipedia_title,wikipedia_url,r2_image_url,original_image_url,summary,enriched
UPA_213,Upazila,Dakop,দাকোপ,DIST_27,খুলনা,dakop.khulna.gov.bd,দাকোপ উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%A6%E0%A6%BE%E0%A6%95%E0%A7%8B%E0%A6%AA%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/dakop_upa_213.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c9/Dacope_in_Khulna_division_%28Bangladesh%29.svg/960px-Dacope_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"দাকোপ উপজেলা পশুর নদীর পাড়ে অবস্থিত বাংলাদেশের খুলনা জেলার একটি প্রশাসনিক এলাকা। দাকোপের প্রশাসনিক অঞ্চল চালনায় অবস্থিত। দাকোপের সাথে খুলনার বটিয়াঘাটা উপজেলা, পাইকগাছা উপজেলা এবং বাগেরহাটের মোংলা উপজেলার সীমানা রয়েছে।",True
UPA_214,Upazila,Koyra,কয়রা,DIST_27,খুলনা,koyra.khulna.gov.bd,কয়রা উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%AF%E0%A6%BC%E0%A6%B0%E0%A6%BE%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/koyra_upa_214.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/Koyra_in_Khulna_division_%28Bangladesh%29.svg/960px-Koyra_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,কয়রা উপজেলা বাংলাদেশের খুলনা জেলার একটি প্রশাসনিক এলাকা। ১৭৭৫.৪১ বর্গকিলোমিটার আয়তন নিয়ে এটি বাংলাদেশের ২য় বৃহত্তম উপজেলা। খুলনা জেলার দক্ষিণের জনপদটি বর্তমানে এগিয়ে যাচ্ছে বিভিন্ন প্রাকৃতিক দুর্যোগ মোকাবেলা করে। বিশ্বের সর্ববৃহৎ ম্যানগ্রোভ বন সুন্দরবনের কোল ঘেষে গড়ে ওঠেছে এই উপজেলা। উপজেলাটির দক্ষিণে রয়েছে বঙ্গোপসাগরের সমুদ্র সৈকত। শিক্ষার হার বাড়ার সাথে যোগাযোগ ব্যবস্থা নিরবিচ্ছিন্ন থাকায় অর্থনৈতিক সমৃদ্ধিও আসছে কয়রায়। এছাড়া কয়রা উপজেলার অন্যতম অর্থনৈতিক বৈশিষ্ট্য হলো মৎস্য শিল্প বা চিংড়ি চাষ যার কারণে কয়রা উপজেলার বিভিন্ন জায়গায় বড় বড় ঘের কিংবা জলাধার দেখা যায়।,True
UPA_215,Upazila,Fakirhat,ফকিরহাট,DIST_28,বাগেরহাট,fakirhat.bagerhat.gov.bd,ফকিরহাট উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AB%E0%A6%95%E0%A6%BF%E0%A6%B0%E0%A6%B9%E0%A6%BE%E0%A6%9F%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/fakirhat_upa_215.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/Fakirhat_in_Khulna_division_%28Bangladesh%29.svg/960px-Fakirhat_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ফকিরহাট উপজেলা বাংলাদেশের বাগেরহাট জেলার একটি প্রশাসনিক এলাকা।,True
UPA_216,Upazila,Bagerhat Sadar,বাগেরহাট সদর,DIST_28,বাগেরহাট,sadar.bagerhat.gov.bd,বাগেরহাট সদর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%BE%E0%A6%97%E0%A7%87%E0%A6%B0%E0%A6%B9%E0%A6%BE%E0%A6%9F%20%E0%A6%B8%E0%A6%A6%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/bagerhat_sadar_upa_216.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Bagerhat_Sadar_in_Khulna_division_%28Bangladesh%29.svg/960px-Bagerhat_Sadar_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,বাগেরহাট সদর উপজেলা বাংলাদেশের বাগেরহাট জেলার একটি প্রশাসনিক এলাকা।,True
UPA_217,Upazila,Mollahat,মোল্লাহাট,DIST_28,বাগেরহাট,mollahat.bagerhat.gov.bd,মোল্লাহাট উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A7%8B%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%9F%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/mollahat_upa_217.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Mollahat_in_Khulna_division_%28Bangladesh%29.svg/960px-Mollahat_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,মোল্লাহাট উপজেলা বাংলাদেশের বাগেরহাট জেলার একটি প্রশাসনিক এলাকা। নয়টি ইউনিয়ন নিয়ে মোল্লাহাট উপজেলা গঠিত। দুুুইশো বছর আগেও এটি চুনখোলার অন্তর্গত একটি মোকাম ছিল।,True
UPA_218,Upazila,Sarankhola,শরণখোলা,DIST_28,বাগেরহাট,sarankhola.bagerhat.gov.bd,শরণখোলা উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A6%B0%E0%A6%A3%E0%A6%96%E0%A7%8B%E0%A6%B2%E0%A6%BE%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/sarankhola_upa_218.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/COLLECT_GOLPATA_IN_SUDARBAN%28_www.new7wonders.com%29_-_panoramio_%281%29.jpg/960px-COLLECT_GOLPATA_IN_SUDARBAN%28_www.new7wonders.com%29_-_panoramio_%281%29.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,শরণখোলা উপজেলা বাংলাদেশের বাগেরহাট জেলার একটি প্রশাসনিক এলাকা।,True
UPA_219,Upazila,Rampal,রামপাল,DIST_28,বাগেরহাট,rampal.bagerhat.gov.bd,রামপাল উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A6%AA%E0%A6%BE%E0%A6%B2%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,,,রামপাল উপজেলা বাংলাদেশের বাগেরহাট জেলার একটি প্রশাসনিক এলাকা।,True
UPA_220,Upazila,Morrelganj,মোড়েলগঞ্জ,DIST_28,বাগেরহাট,morrelganj.bagerhat.gov.bd,মোড়েলগঞ্জ উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A7%8B%E0%A6%A1%E0%A6%BC%E0%A7%87%E0%A6%B2%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/morrelganj_upa_220.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/Morrelganj_in_Khulna_division_%28Bangladesh%29.svg/960px-Morrelganj_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,মোরেলগঞ্জ উপজেলা  বাংলাদেশের দ্বিতীয় বৃহত্তম উপজেলা। বাগেরহাট জেলার একটি প্রশাসনিক এলাকা।,True
UPA_221,Upazila,Kachua,কচুয়া,DIST_28,বাগেরহাট,kachua.bagerhat.gov.bd,কচুয়া উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%9A%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A6%BE%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,,,"কচুয়া উপজেলা নামে বাংলাদেশে দুইটি উপজেলা রয়েছে। যথা:

কচুয়া উপজেলা, চাঁদপুর
কচুয়া উপজেলা, বাগেরহাট",True
UPA_222,Upazila,Mongla,মোংলা,DIST_28,বাগেরহাট,mongla.bagerhat.gov.bd,মোংলা উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A7%8B%E0%A6%82%E0%A6%B2%E0%A6%BE%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/mongla_upa_222.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Mongla_in_Khulna_division_%28Bangladesh%29.svg/960px-Mongla_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,মোংলা উপজেলা বাংলাদেশের বাগেরহাট জেলার একটি প্রশাসনিক এলাকা।,True
UPA_223,Upazila,Chitalmari,চিতলমারী,DIST_28,বাগেরহাট,chitalmari.bagerhat.gov.bd,চিতলমারী উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A6%B2%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%80%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/chitalmari_upa_223.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/Chitalmari_in_Khulna_division_%28Bangladesh%29.svg/960px-Chitalmari_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,চিতলমারী উপজেলা বাংলাদেশের বাগেরহাট জেলার একটি প্রশাসনিক এলাকা।,True
UPA_224,Upazila,Jhenaidah Sadar,ঝিনাইদহ সদর,DIST_29,ঝিনাইদহ,sadar.jhenaidah.gov.bd,ঝিনাইদহ সদর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%9D%E0%A6%BF%E0%A6%A8%E0%A6%BE%E0%A6%87%E0%A6%A6%E0%A6%B9%20%E0%A6%B8%E0%A6%A6%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/jhenaidah_sadar_upa_224.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/Jhenaidah_Sadar_in_Khulna_division_%28Bangladesh%29.svg/960px-Jhenaidah_Sadar_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ঝিনাইদহ সদর উপজেলা বাংলাদেশের ঝিনাইদহ জেলার একটি প্রশাসনিক এলাকা।,True
UPA_225,Upazila,Shailkupa,শৈলকুপা,DIST_29,ঝিনাইদহ,shailkupa.jhenaidah.gov.bd,শৈলকুপা উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A7%88%E0%A6%B2%E0%A6%95%E0%A7%81%E0%A6%AA%E0%A6%BE%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/shailkupa_upa_225.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/Shailkupa_Shahi_Mosque.jpg/960px-Shailkupa_Shahi_Mosque.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,শৈলকুপা উপজেলা বাংলাদেশের ঝিনাইদহ জেলার একটি প্রশাসনিক এলাকা।,True
UPA_226,Upazila,Harinakundu,হরিণাকুন্ডু,DIST_29,ঝিনাইদহ,harinakundu.jhenaidah.gov.bd,হরিণাকুন্ডু উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B9%E0%A6%B0%E0%A6%BF%E0%A6%A3%E0%A6%BE%E0%A6%95%E0%A7%81%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A7%81%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/harinakundu_upa_226.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/Harinakunda_in_Khulna_division_%28Bangladesh%29.svg/960px-Harinakunda_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,হরিণাকুন্ডু উপজেলা বাংলাদেশের ঝিনাইদহ জেলার একটি প্রশাসনিক এলাকা।,True
UPA_227,Upazila,Kaliganj,কালীগঞ্জ,DIST_29,ঝিনাইদহ,kaliganj.jhenaidah.gov.bd,কালীগঞ্জ উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A7%80%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,,,"কালীগঞ্জ উপজেলা নামে বাংলাদেশে ৪টি উপজেলা রয়েছে। যথা:

কালীগঞ্জ উপজেলা, লালমনিরহাট
কালীগঞ্জ উপজেলা, ঝিনাইদহ
কালীগঞ্জ উপজেলা, সাতক্ষীরা
কালীগঞ্জ উপজেলা, গাজীপুর",True
UPA_228,Upazila,Kotchandpur,কোটচাঁদপুর,DIST_29,ঝিনাইদহ,kotchandpur.jhenaidah.gov.bd,কোটচাঁদপুর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A7%8B%E0%A6%9F%E0%A6%9A%E0%A6%BE%E0%A6%81%E0%A6%A6%E0%A6%AA%E0%A7%81%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/kotchandpur_upa_228.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/Kotchandpur_in_Khulna_division_%28Bangladesh%29.svg/960px-Kotchandpur_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,কোটচাঁদপুর উপজেলা বাংলাদেশের ঝিনাইদহ জেলার একটি প্রশাসনিক এলাকা। উপমহাদেশে ব্রিটিশ শাসনামলে প্রসিদ্ধ একটি মহকুমা ছিল বর্তমানের কোটচাঁদপুর উপজেলাটি যার স্মৃতিচিহ্ন এখনো বহন করছে শহরের অসংখ্য পুরানো আমলের ভবন ও রাস্তাগুলো। রাস্তাগুলো অনেক ভালো,True
UPA_229,Upazila,Moheshpur,মহেশপুর,DIST_29,ঝিনাইদহ,moheshpur.jhenaidah.gov.bd,মহেশপুর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%B9%E0%A7%87%E0%A6%B6%E0%A6%AA%E0%A7%81%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/moheshpur_upa_229.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Maheshpur_in_Khulna_division_%28Bangladesh%29.svg/960px-Maheshpur_in_Khulna_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"মহেশপুর উপজেলা বাংলাদেশের ঝিনাইদহ জেলার একটি প্রশাসনিক এলাকা। মহেশপুর উপজেলার আয়তন ৪১৯.৫৩ বর্গ কি.মি.। এই উপজেলার উত্তর দিকে কোটচাঁদপুর উপজেলা ও জীবননগর উপজেলা, দক্ষিণ দিকে চৌগাছা উপজেলা ও ভারতের পশ্চিমবঙ্গ, পূর্ব দিকে চৌগাছা উপজেলা এবং পশ্চিম দিকে ভারতের পশ্চিমবঙ্গ।",True
UPA_230,Upazila,Jhalakathi Sadar,ঝালকাঠি সদর,DIST_30,ঝালকাঠি,sadar.jhalakathi.gov.bd,ঝালকাঠি সদর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%9D%E0%A6%BE%E0%A6%B2%E0%A6%95%E0%A6%BE%E0%A6%A0%E0%A6%BF%20%E0%A6%B8%E0%A6%A6%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/jhalakathi_sadar_upa_230.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/Jhalokati_Sadar_in_Barisal_division_%28Bangladesh%29.svg/960px-Jhalokati_Sadar_in_Barisal_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,ঝালকাঠি সদর বাংলাদেশের ঝালকাঠি জেলার অন্তর্গত একটি উপজেলা।,True
UPA_231,Upazila,Kathalia,কাঠালিয়া,DIST_30,ঝালকাঠি,kathalia.jhalakathi.gov.bd,কাঠালিয়া উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%BE%E0%A6%A0%E0%A6%BE%E0%A6%B2%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/kathalia_upa_231.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/Kathalia_in_Barisal_division_%28Bangladesh%29.svg/960px-Kathalia_in_Barisal_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,কাঠালিয়া উপজেলা বাংলাদেশের ঝালকাঠি জেলার অন্তর্গত একটি প্রশাসনিক এলাকা।,True
UPA_232,Upazila,Nalchity,নলছিটি,DIST_30,ঝালকাঠি,nalchity.jhalakathi.gov.bd,নলছিটি উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%A8%E0%A6%B2%E0%A6%9B%E0%A6%BF%E0%A6%9F%E0%A6%BF%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/nalchity_upa_232.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Nalchity_in_Barisal_division_%28Bangladesh%29.svg/960px-Nalchity_in_Barisal_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,নলছিটি বাংলাদেশের ঝালকাঠি জেলার অন্তর্গত একটি প্রশাসনিক এলাকা।,True
UPA_233,Upazila,Rajapur,রাজাপুর,DIST_30,ঝালকাঠি,rajapur.jhalakathi.gov.bd,রাজাপুর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%AA%E0%A7%81%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/rajapur_upa_233.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/Rajapur_in_Barisal_division_%28Bangladesh%29.svg/960px-Rajapur_in_Barisal_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,রাজাপুর বাংলাদেশের ঝালকাঠি জেলার অন্তর্গত একটি উপজেলা।,True
UPA_234,Upazila,Bauphal,বাউফল,DIST_31,পটুয়াখালী,bauphal.patuakhali.gov.bd,বাউফল উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%BE%E0%A6%89%E0%A6%AB%E0%A6%B2%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/bauphal_upa_234.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Bauphal_in_Barisal_division_%28Bangladesh%29.svg/960px-Bauphal_in_Barisal_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,বাউফল বাংলাদেশের পটুয়াখালী জেলার অন্তর্গত একটি উপজেলা।,True
UPA_235,Upazila,Patuakhali Sadar,পটুয়াখালী সদর,DIST_31,পটুয়াখালী,sadar.patuakhali.gov.bd,পটুয়াখালী সদর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A6%9F%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%96%E0%A6%BE%E0%A6%B2%E0%A7%80%20%E0%A6%B8%E0%A6%A6%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/patuakhali_sadar_upa_235.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/Patuakhali_Sadar_in_Barisal_division_%28Bangladesh%29.svg/960px-Patuakhali_Sadar_in_Barisal_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,পটুয়াখালী সদর বাংলাদেশের পটুয়াখালী জেলার অন্তর্গত একটি প্রশাসনিক এলাকা এবং পটুয়াখালী জেলার সদর দপ্তর। পটুয়াখালী বাংলাদেশের অন্যতম প্রাচীন শহর ও পৌর এলাকা। পটুয়াখালী বাংলাদেশের দক্ষিণাঞ্চলের একটি সম্ভবনাময় জেলা ও দেশের অন্যতম গুরুত্বপূর্ণ নদীবন্দর। ১৯৬৯ সালে পটুয়াখালী মহকুমাকে  জেলায় উন্নিত হয়।,True
UPA_236,Upazila,Dumki,দুমকি,DIST_31,পটুয়াখালী,dumki.patuakhali.gov.bd,দুমকি উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%A6%E0%A7%81%E0%A6%AE%E0%A6%95%E0%A6%BF%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/dumki_upa_236.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/Dumki_in_Barisal_division_%28Bangladesh%29.svg/960px-Dumki_in_Barisal_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,দুমকি উপজেলা বাংলাদেশের পটুয়াখালী জেলার অন্তর্গত একটি প্রশাসনিক এলাকা।,True
UPA_237,Upazila,Dashmina,দশমিনা,DIST_31,পটুয়াখালী,dashmina.patuakhali.gov.bd,দশমিনা উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%A6%E0%A6%B6%E0%A6%AE%E0%A6%BF%E0%A6%A8%E0%A6%BE%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/dashmina_upa_237.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/Dashmina_in_Barisal_division_%28Bangladesh%29.svg/960px-Dashmina_in_Barisal_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,দশমিনা বাংলাদেশের বরিশাল বিভাগের পটুয়াখালী জেলার অন্তর্গত একটি উপজেলা।,True
UPA_238,Upazila,Kalapara,কলাপাড়া,DIST_31,পটুয়াখালী,kalapara.patuakhali.gov.bd,কলাপাড়া উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%B2%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A6%BE%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/kalapara_upa_238.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Kalapara_in_Barisal_division_%28Bangladesh%29.svg/960px-Kalapara_in_Barisal_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"কলাপাড়া বা খেপুপাড়া বাংলাদেশের পটুয়াখালী জেলার অন্তর্গত একটি উপজেলা। অনেকে একে খেপুপাড়া নামেও চেনেন। বাংলাদেশের দ্বিতীয় সমুদ্র সৈকত কুয়াকাটা এই উপজেলায় অবস্থিত।
খেপুপাড়ার একটি সমৃদ্ধ ইতিহাস আছে। বাংলাদেশের সমবায় আন্দোলনের শুরুর দিককার উপজেলা খেপুপাড়া। সমবায়ের মাধ্যমে খেপুপাড়ায় ব্রিটিশ আমলে প্রতিষ্ঠিত হয়েছে এশিয়ার বৃহত্তম বায়ুচালিত ধান ভাঙ্গানো কল। খেপুপাড়ার সমবায়ীরা সেখানে আরও গড়ে তুলেছেন তেল কল, ম্যাচ ফ্যাক্টরি, ছাপাখানা, সিনেমা হল এবং আরও অনেক কিছু। খেপুপাড়ার সমবায় আন্দোলন এখন ঝিমিয়ে পড়েছে।
খেপুপাড়ায় দেশের চারটি রাডার স্টেশনের একটি অবস্থিত।",True
