place_type,internal_id,parent_id,name_en,name_bn,latitude,longitude,website
Union,UNI_543,UPA_58,Farajikandi,ফরাজীকান্দি,,,farajikandiup.chandpur.gov.bd
Union,UNI_544,UPA_58,Islamabad,ইসলামাবাদ,,,islamabadup.chandpur.gov.bd
Union,UNI_545,UPA_58,Sultanabad,সুলতানাবাদ,,,sultanabadup.chandpur.gov.bd
Union,UNI_546,UPA_58,Gazra,গজরা,,,gazraup.chandpur.gov.bd
Union,UNI_547,UPA_59,Balithuba (West),বালিথুবা (পশ্চিম),,,balithubawestup.chandpur.gov.bd
Union,UNI_548,UPA_59,Balithuba (East),বালিথুবা (পূর্ব),,,balithubaeastup.chandpur.gov.bd
Union,UNI_549,UPA_59,Subidpur (East),সুবিদপুর (পূর্ব),,,subidpureastup.chandpur.gov.bd
Union,UNI_550,UPA_59,Subidpur (West),সুবিদপুর (পশ্চিম),,,subidpurwestup.chandpur.gov.bd
Union,UNI_551,UPA_59,Gupti (West),গুপ্তি (পশ্চিম),,,guptiwestup.chandpur.gov.bd
Union,UNI_552,UPA_59,Gupti (East),গুপ্তি (পূর্ব),,,guptieastup.chandpur.gov.bd
Union,UNI_553,UPA_59,Paikpara (North),পাইকপাড়া (উত্তর),,,paikparanorthup.chandpur.gov.bd
Union,UNI_554,UPA_59,Paikpara (South),পাইকপাড়া (দক্ষিণ),,,paikparasouthup.chandpur.gov.bd
Union,UNI_555,UPA_59,Gobindapur (North),গবিন্দপুর (উত্তর),,,gobindapurnorthup.chandpur.gov.bd
Union,UNI_556,UPA_59,Gobindapur (South),গবিন্দপুর (দক্ষিণ),,,gobindapursouthup.chandpur.gov.bd
Union,UNI_557,UPA_59,Chardukhia (East),চরদুখিয়া (পূর্ব),,,chardukhiaeastup.chandpur.gov.bd
Union,UNI_558,UPA_59,Chardukhia (West),চরদুঃখিয়া (পশ্চিম),,,chardukhiawestup.chandpur.gov.bd
Union,UNI_559,UPA_59,Faridgonj (South),ফরিদ্গঞ্জ (দক্ষিণ),,,faridgonjsouthup.chandpur.gov.bd
Union,UNI_560,UPA_59,Rupsha (South),রুপসা (দক্ষিণ),,,rupshasouthup.chandpur.gov.bd
Union,UNI_561,UPA_59,Rupsha (North),রুপসা (উত্তর),,,rupshanorthup.chandpur.gov.bd
Union,UNI_562,UPA_60,Hamsadi (North),হামছাদী (উত্তর),,,northhamsadiup.lakshmipur.gov.bd
Union,UNI_563,UPA_60,Hamsadi (South),হামছাদী (দক্ষিন),,,southhamsadiup.lakshmipur.gov.bd
Union,UNI_564,UPA_60,Dalalbazar,দালাল বাজার,,,dalalbazarup.lakshmipur.gov.bd
Union,UNI_565,UPA_60,Charruhita,চররুহিতা,,,charruhitaup.lakshmipur.gov.bd
Union,UNI_566,UPA_60,Parbotinagar,পার্বতীনগর,,,parbotinagarup.lakshmipur.gov.bd
Union,UNI_567,UPA_60,Bangakha,বাঙ্গাখাঁ,,,bangakhaup.lakshmipur.gov.bd
Union,UNI_568,UPA_60,Dattapara,দত্তপাড়া,,,dattaparaup.lakshmipur.gov.bd
Union,UNI_569,UPA_60,Basikpur,বশিকপুর,,,basikpurup.lakshmipur.gov.bd
Union,UNI_570,UPA_60,Chandrogonj,চন্দ্রগঞ্জ,,,chandrogonjup.lakshmipur.gov.bd
Union,UNI_571,UPA_60,Nourthjoypur,উত্তর জয়পুর,,,nourthjoypurup.lakshmipur.gov.bd
Union,UNI_572,UPA_60,Hazirpara,হাজিরপাড়া,,,hazirparaup.lakshmipur.gov.bd
Union,UNI_573,UPA_60,Charshahi,চরশাহী,,,charshahiup.lakshmipur.gov.bd
Union,UNI_574,UPA_60,Digli,দিঘলী,,,digliup.lakshmipur.gov.bd
Union,UNI_575,UPA_60,Laharkandi,লাহারকান্দি,,,laharkandiup.lakshmipur.gov.bd
Union,UNI_576,UPA_60,Vobanigonj,ভবানীগঞ্জ,,,vobanigonjup.lakshmipur.gov.bd
Union,UNI_577,UPA_60,Kusakhali,কুশাখালী,,,kusakhaliup.lakshmipur.gov.bd
Union,UNI_578,UPA_60,Sakchor,শাকচর,,,sakchorup.lakshmipur.gov.bd
Union,UNI_579,UPA_60,Tearigonj,তেয়ারীগঞ্জ,,,tearigonjup.lakshmipur.gov.bd
Union,UNI_580,UPA_60,Tumchor,টুমচর,,,tumchorup.lakshmipur.gov.bd
Union,UNI_581,UPA_60,Charramoni Mohon,চররমনী মোহন,,,charramonimohonup.lakshmipur.gov.bd
Union,UNI_582,UPA_61,Charkalkini,চর কালকিনি,,,charkalkiniup.lakshmipur.gov.bd
Union,UNI_583,UPA_61,Shaheberhat,সাহেবেরহাট,,,shaheberhatup.lakshmipur.gov.bd
Union,UNI_584,UPA_61,Char Martin,চর মার্টিন,,,charmartinup.lakshmipur.gov.bd
Union,UNI_585,UPA_61,Char Folcon,চর ফলকন,,,charfolconup.lakshmipur.gov.bd
Union,UNI_586,UPA_61,Patarirhat,পাটারীরহাট,,,patarirhatup.lakshmipur.gov.bd
Union,UNI_587,UPA_61,Hajirhat,হাজিরহাট,,,hajirhatup.lakshmipur.gov.bd
Union,UNI_588,UPA_61,Char Kadira,চর কাদিরা,,,charkadiraup.lakshmipur.gov.bd
Union,UNI_589,UPA_61,Torabgonj,তোরাবগঞ্জ,,,torabgonjup.lakshmipur.gov.bd
Union,UNI_590,UPA_61,Charlorench,চর লরেঞ্চ,,,charlorenchup.lakshmipur.gov.bd
Union,UNI_591,UPA_62,North Char Ababil,উত্তর চর আবাবিল,,,northcharababilup.lakshmipur.gov.bd
Union,UNI_592,UPA_62,North Char Bangshi,উত্তর চর বংশী,,,northcharbangshiup.lakshmipur.gov.bd
Union,UNI_593,UPA_62,Char Mohana,চর মোহনা,,,charmohanaup.lakshmipur.gov.bd
Union,UNI_594,UPA_62,Sonapur,সোনাপুর,,,sonapurup.lakshmipur.gov.bd
Union,UNI_595,UPA_62,Charpata,চর পাতা,,,charpataup.lakshmipur.gov.bd
Union,UNI_596,UPA_62,Bamni,বামনী,,,bamniup.lakshmipur.gov.bd
Union,UNI_597,UPA_62,South Char Bangshi,দক্ষিন চর বংশী,,,southcharbangshiup.lakshmipur.gov.bd
Union,UNI_598,UPA_62,South Char Ababil,দক্ষিন চর আবাবিল,,,southcharababilup.lakshmipur.gov.bd
Union,UNI_599,UPA_62,Raipur,রায়পুর,,,raipurup.lakshmipur.gov.bd
Union,UNI_600,UPA_62,Keora,কেরোয়া,,,keoraup.lakshmipur.gov.bd
Union,UNI_601,UPA_63,Char Poragacha,চর পোড়াগাছা,,,charporagachaup.lakshmipur.gov.bd
Union,UNI_602,UPA_63,Charbadam,চর বাদাম,,,charbadamup.lakshmipur.gov.bd
Union,UNI_603,UPA_63,Char Abdullah,চর আবদুল্যাহ,,,charabdullahup.lakshmipur.gov.bd
Union,UNI_604,UPA_63,Alxendar,আলেকজান্ডার,,,alxendarup.lakshmipur.gov.bd
Union,UNI_605,UPA_63,Char Algi,চর আলগী,,,charalgiup.lakshmipur.gov.bd
Union,UNI_606,UPA_63,Char Ramiz,চর রমিজ,,,charramizup.lakshmipur.gov.bd
Union,UNI_607,UPA_63,Borokheri,বড়খেড়ী,,,borokheriup.lakshmipur.gov.bd
Union,UNI_608,UPA_63,Chargazi,চরগাজী,,,chargaziup.lakshmipur.gov.bd
Union,UNI_609,UPA_64,Kanchanpur,কাঞ্চনপুর,,,kanchanpurup.lakshmipur.gov.bd
Union,UNI_610,UPA_64,Noagaon,নোয়াগাঁও,,,noagaonup.lakshmipur.gov.bd
Union,UNI_611,UPA_64,Bhadur,ভাদুর,,,bhadurup.lakshmipur.gov.bd
Union,UNI_612,UPA_64,Ichhapur,ইছাপুর,,,ichhapurup.lakshmipur.gov.bd
Union,UNI_613,UPA_64,Chandipur,চন্ডিপুর,,,chandipurup.lakshmipur.gov.bd
Union,UNI_614,UPA_64,Lamchar,লামচর,,,lamcharup.lakshmipur.gov.bd
Union,UNI_615,UPA_64,Darbeshpur,দরবেশপুর,,,darbeshpurup.lakshmipur.gov.bd
Union,UNI_616,UPA_64,Karpara,করপাড়া,,,karparaup.lakshmipur.gov.bd
Union,UNI_617,UPA_64,Bholakot,ভোলাকোট,,,bholakotup.lakshmipur.gov.bd
Union,UNI_618,UPA_64,Bhatra,ভাটরা,,,bhatraup.lakshmipur.gov.bd
Union,UNI_619,UPA_65,Rajanagar,রাজানগর,,,rajanagarup.chittagong.gov.bd
Union,UNI_620,UPA_65,Hosnabad,হোছনাবাদ,,,hosnabadup.chittagong.gov.bd
Union,UNI_621,UPA_65,Swanirbor Rangunia,স্বনির্ভর রাঙ্গুনিয়া,,,swanirborranguniaup.chittagong.gov.bd
Union,UNI_622,UPA_65,Mariumnagar,মরিয়মনগর,,,mariumnagarup.chittagong.gov.bd
Union,UNI_623,UPA_65,Parua,পারুয়া,,,paruaup.chittagong.gov.bd
Union,UNI_624,UPA_65,Pomra,পোমরা,,,pomraup.chittagong.gov.bd
Union,UNI_625,UPA_65,Betagi,বেতাগী,,,betagiup.chittagong.gov.bd
Union,UNI_626,UPA_65,Sharafbhata,সরফভাটা,,,sharafbhataup.chittagong.gov.bd
Union,UNI_627,UPA_65,Shilok,শিলক,,,shilokup.chittagong.gov.bd
Union,UNI_628,UPA_65,Chandraghona,চন্দ্রঘোনা,,,chandraghonaup.chittagong.gov.bd
Union,UNI_629,UPA_65,Kodala,কোদালা,,,kodalaup.chittagong.gov.bd
Union,UNI_630,UPA_65,Islampur,ইসলামপুর,,,islampurup.chittagong.gov.bd
Union,UNI_631,UPA_65,South Rajanagar,দক্ষিণ রাজানগর,,,southrajanagarup.chittagong.gov.bd
Union,UNI_632,UPA_65,Lalanagar,লালানগর,,,lalanagarup.chittagong.gov.bd
Union,UNI_633,UPA_66,Kumira,কুমিরা,,,kumiraup.chittagong.gov.bd
Union,UNI_634,UPA_66,Banshbaria,বাঁশবারীয়া,,,banshbariaup.chittagong.gov.bd
Union,UNI_635,UPA_66,Barabkunda,বারবকুন্ড,,,barabkundaup.chittagong.gov.bd
Union,UNI_636,UPA_66,Bariadyala,বাড়িয়াডিয়ালা,,,bariadyalaup.chittagong.gov.bd
Union,UNI_637,UPA_66,Muradpur,মুরাদপুর,,,muradpurup.chittagong.gov.bd
Union,UNI_638,UPA_66,Saidpur,সাঈদপুর,,,saidpurup.chittagong.gov.bd
Union,UNI_639,UPA_66,Salimpur,সালিমপুর,,,salimpurup.chittagong.gov.bd
Union,UNI_640,UPA_66,Sonaichhari,সোনাইছড়ি,,,sonaichhariup.chittagong.gov.bd
Union,UNI_641,UPA_66,Bhatiari,ভাটিয়ারী,,,bhatiariup.chittagong.gov.bd
Union,UNI_642,UPA_67,Korerhat,করেরহাট,,,korerhatup.chittagong.gov.bd
Union,UNI_643,UPA_67,Hinguli,হিংগুলি,,,hinguliup.chittagong.gov.bd
Union,UNI_644,UPA_67,Jorarganj,জোরারগঞ্জ,,,jorarganjup.chittagong.gov.bd
Union,UNI_645,UPA_67,Dhoom,ধুম,,,dhoomup.chittagong.gov.bd
Union,UNI_646,UPA_67,Osmanpur,ওসমানপুর,,,osmanpurup.chittagong.gov.bd
Union,UNI_647,UPA_67,Ichakhali,ইছাখালী,,,ichakhaliup.chittagong.gov.bd
Union,UNI_648,UPA_67,Katachhara,কাটাছরা,,,katachharaup.chittagong.gov.bd
Union,UNI_649,UPA_67,Durgapur,দূর্গাপুর,,,durgapurup.chittagong.gov.bd
Union,UNI_650,UPA_67,Mirsharai,মীরসরাই,,,mirsharaiup.chittagong.gov.bd
Union,UNI_651,UPA_67,Mithanala,মিঠানালা,,,mithanalaup.chittagong.gov.bd
Union,UNI_652,UPA_67,Maghadia,মঘাদিয়া,,,maghadiaup.chittagong.gov.bd
Union,UNI_653,UPA_67,Khaiyachhara,খৈয়াছরা,,,khaiyachharaup.chittagong.gov.bd
Union,UNI_654,UPA_67,Mayani,মায়ানী,,,mayaniup.chittagong.gov.bd
Union,UNI_655,UPA_67,Haitkandi,হাইতকান্দি,,,haitkandiup.chittagong.gov.bd
Union,UNI_656,UPA_67,Wahedpur,ওয়াহেদপুর,,,wahedpurup.chittagong.gov.bd
Union,UNI_657,UPA_67,Saherkhali,সাহেরখালী,,,saherkhaliup.chittagong.gov.bd
Union,UNI_658,UPA_68,Asia,আশিয়া,,,asiaup.chittagong.gov.bd
Union,UNI_659,UPA_68,Kachuai,কাচুয়াই,,,kachuaiup.chittagong.gov.bd
Union,UNI_660,UPA_68,Kasiais,কাশিয়াইশ,,,kasiaisup.chittagong.gov.bd
Union,UNI_661,UPA_68,Kusumpura,কুসুমপুরা,,,kusumpuraup.chittagong.gov.bd
Union,UNI_662,UPA_68,Kelishahar,কেলিশহর,,,kelishaharup.chittagong.gov.bd
Union,UNI_663,UPA_68,Kolagaon,কোলাগাঁও,,,kolagaonup.chittagong.gov.bd
Union,UNI_664,UPA_68,Kharana,খরনা,,,kharanaup.chittagong.gov.bd
Union,UNI_665,UPA_68,Char Patharghata,চর পাথরঘাটা,,,charpatharghataup.chittagong.gov.bd
Union,UNI_666,UPA_68,Char Lakshya,চর লক্ষ্যা,,,charlakshyaup.chittagong.gov.bd
Union,UNI_667,UPA_68,Chanhara,ছনহরা,,,chanharaup.chittagong.gov.bd
Union,UNI_668,UPA_68,Janglukhain,জঙ্গলখাইন,,,janglukhainup.chittagong.gov.bd
Union,UNI_669,UPA_68,Jiri,জিরি,,,jiriup.chittagong.gov.bd
Union,UNI_670,UPA_68,Juldha,জুলধা,,,juldhaup.chittagong.gov.bd
Union,UNI_671,UPA_68,Dakkhin Bhurshi,দক্ষিণ ভূর্ষি,,,dakhinbhurshiup.chittagong.gov.bd
Union,UNI_672,UPA_68,Dhalghat,ধলঘাট,,,dhalghatup.chittagong.gov.bd
Union,UNI_673,UPA_68,Bara Uthan,বড় উঠান,,,barauthanup.chittagong.gov.bd
Union,UNI_674,UPA_68,Baralia,বরলিয়া,,,baraliaup.chittagong.gov.bd
Union,UNI_675,UPA_68,Bhatikhain,ভাটিখাইন,,,bhatikhainup.chittagong.gov.bd
Union,UNI_676,UPA_68,Sikalbaha,শিকলবাহা,,,sikalbahaup.chittagong.gov.bd
Union,UNI_677,UPA_68,Sobhandandi,শোভনদন্ডী,,,sobhandandiup.chittagong.gov.bd
Union,UNI_678,UPA_68,Habilasdwi,হাবিলাসদ্বীপ,,,habilasdwipup.chittagong.gov.bd
Union,UNI_679,UPA_68,Haidgaon,হাইদগাঁও,,,haidgaonup.chittagong.gov.bd
Union,UNI_680,UPA_69,Rahmatpur,রহমতপুর,,,rahmatpurup.chittagong.gov.bd
Union,UNI_681,UPA_69,Harispur,হরিশপুর,,,harispurup.chittagong.gov.bd
Union,UNI_682,UPA_69,Kalapania,কালাপানিয়া,,,kalapaniaup.chittagong.gov.bd
Union,UNI_683,UPA_69,Amanullah,আমানউল্যা,,,amanullahup.chittagong.gov.bd
Union,UNI_684,UPA_69,Santoshpur,সন্তোষপুর,,,santoshpurup.chittagong.gov.bd
Union,UNI_685,UPA_69,Gachhua,গাছুয়া,,,gachhuaup.chittagong.gov.bd
Union,UNI_686,UPA_69,Bauria,বাউরিয়া,,,bauriaup.chittagong.gov.bd
Union,UNI_687,UPA_69,Haramia,হারামিয়া,,,haramiaup.chittagong.gov.bd
Union,UNI_688,UPA_69,Magdhara,মগধরা,,,magdharaup.chittagong.gov.bd
Union,UNI_689,UPA_69,Maitbhanga,মাইটভাঙ্গা,,,maitbhangaup.chittagong.gov.bd
Union,UNI_690,UPA_69,Sarikait,সারিকাইত,,,sarikaitup.chittagong.gov.bd
Union,UNI_691,UPA_69,Musapur,মুছাপুর,,,musapurup.chittagong.gov.bd
Union,UNI_692,UPA_69,Azimpur,আজিমপুর,,,azimpurup.chittagong.gov.bd
Union,UNI_693,UPA_69,Urirchar,উড়িরচর,,,urircharup.chittagong.gov.bd
Union,UNI_694,UPA_70,Pukuria,পুকুরিয়া,,,pukuriaup.chittagong.gov.bd
Union,UNI_695,UPA_70,Sadhanpur,সাধনপুর,,,sadhanpurup.chittagong.gov.bd
Union,UNI_696,UPA_70,Khankhanabad,খানখানাবাদ,,,khankhanabadup.chittagong.gov.bd
Union,UNI_697,UPA_70,Baharchhara,বাহারছড়া,,,baharchharaup.chittagong.gov.bd
Union,UNI_698,UPA_70,Kalipur,কালীপুর,,,kalipurup.chittagong.gov.bd
Union,UNI_699,UPA_70,Bailchhari,বৈলছড়ি,,,bailchhariup.chittagong.gov.bd
Union,UNI_700,UPA_70,Katharia,কাথরিয়া,,,kathariaup.chittagong.gov.bd
Union,UNI_701,UPA_70,Saral,সরল,,,saralup.chittagong.gov.bd
Union,UNI_702,UPA_70,Silk,শীলকুপ,,,silkupup.chittagong.gov.bd
Union,UNI_703,UPA_70,Chambal,চাম্বল,,,chambalup.chittagong.gov.bd
Union,UNI_704,UPA_70,Gandamara,গন্ডামারা,,,gandamaraup.chittagong.gov.bd
Union,UNI_705,UPA_70,Sekherkhil,শেখেরখীল,,,sekherkhilup.chittagong.gov.bd
Union,UNI_706,UPA_70,Puichhari,পুঁইছড়ি,,,puichhariup.chittagong.gov.bd
Union,UNI_707,UPA_70,Chhanua,ছনুয়া,,,chhanuaup.chittagong.gov.bd
Union,UNI_708,UPA_71,Kandhurkhil,কধুরখীল,,,kandhurkhilup.chittagong.gov.bd
Union,UNI_709,UPA_71,Pashchim Gamdandi,পশ্চিম গোমদন্ডী,,,pashchimgamdandiup.chittagong.gov.bd
Union,UNI_710,UPA_71,Purba Gomdandi,পুর্ব গোমদন্ডী,,,purbagomdandiup.chittagong.gov.bd
Union,UNI_711,UPA_71,Sakpura,শাকপুরা,,,sakpuraup.chittagong.gov.bd
Union,UNI_712,UPA_71,Saroatali,সারোয়াতলী,,,saroataliup.chittagong.gov.bd
Union,UNI_713,UPA_71,Popadia,পোপাদিয়া,,,popadiaup.chittagong.gov.bd
Union,UNI_714,UPA_71,Charandwi,চরনদ্বীপ,,,charandwipup.chittagong.gov.bd
Union,UNI_715,UPA_71,Sreepur-Kharandwi,শ্রীপুর-খরন্দীপ,,,sreepurkharandwipup.chittagong.gov.bd
Union,UNI_716,UPA_71,Amuchia,আমুচিয়া,,,amuchiaup.chittagong.gov.bd
Union,UNI_717,UPA_71,Ahla Karaldenga,আহল্লা করলডেঙ্গা,,,ahlakaraldengaup.chittagong.gov.bd
Union,UNI_718,UPA_72,Boirag,বৈরাগ,,,boiragup.chittagong.gov.bd
Union,UNI_719,UPA_72,Barasat,বারশত,,,barasatup.chittagong.gov.bd
Union,UNI_720,UPA_72,Raipur,রায়পুর,,,raipurup.chittagong.gov.bd
Union,UNI_721,UPA_72,Battali,বটতলী,,,battaliup.chittagong.gov.bd
Union,UNI_722,UPA_72,Barumchara,বরম্নমচড়া,,,barumcharaup.chittagong.gov.bd
Union,UNI_723,UPA_72,Baroakhan,বারখাইন,,,baroakhanup.chittagong.gov.bd
Union,UNI_724,UPA_72,Anwara,আনোয়ারা,,,anwaraup.chittagong.gov.bd
Union,UNI_725,UPA_72,Chatari,চাতরী,,,chatariup.chittagong.gov.bd
Union,UNI_726,UPA_72,Paraikora,পরৈকোড়া,,,paraikoraup.chittagong.gov.bd
Union,UNI_727,UPA_72,Haildhar,হাইলধর,,,haildharup.chittagong.gov.bd
Union,UNI_728,UPA_72,Juidandi,জুঁইদন্ডী,,,juidandiup.chittagong.gov.bd
Union,UNI_729,UPA_73,Kanchanabad,কাঞ্চনাবাদ,,,kanchanabadup.chittagong.gov.bd
Union,UNI_730,UPA_73,Joara,জোয়ারা,,,joaraup.chittagong.gov.bd
Union,UNI_731,UPA_73,Barkal,বরকল,,,barkalup.chittagong.gov.bd
Union,UNI_732,UPA_73,Barama,বরমা,,,baramaup.chittagong.gov.bd
Union,UNI_733,UPA_73,Bailtali,বৈলতলী,,,bailtaliup.chittagong.gov.bd
Union,UNI_734,UPA_73,Satbaria,সাতবাড়িয়া,,,satbariaup.chittagong.gov.bd
Union,UNI_735,UPA_73,Hashimpur,হাশিমপুর,,,hashimpurup.chittagong.gov.bd
Union,UNI_736,UPA_73,Dohazari,দোহাজারী,,,dohazariup.chittagong.gov.bd
Union,UNI_737,UPA_73,Dhopachhari,ধোপাছড়ী,,,dhopachhariup.chittagong.gov.bd
Union,UNI_738,UPA_74,Charati,চরতী,,,charatiup.chittagong.gov.bd
Union,UNI_739,UPA_74,Khagaria,খাগরিয়া,,,khagariaup.chittagong.gov.bd
Union,UNI_740,UPA_74,Nalua,নলুয়া,,,naluaup.chittagong.gov.bd
Union,UNI_741,UPA_74,Kanchana,কাঞ্চনা,,,kanchanaup.chittagong.gov.bd
Union,UNI_742,UPA_74,Amilaisi,আমিলাইশ,,,amilaisiup.chittagong.gov.bd
Union,UNI_743,UPA_74,Eochiai,এওচিয়া,,,eochiaiup.chittagong.gov.bd
Union,UNI_744,UPA_74,Madarsa,মাদার্শা,,,madarsaup.chittagong.gov.bd
Union,UNI_745,UPA_74,Dhemsa,ঢেমশা,,,dhemsaup.chittagong.gov.bd
Union,UNI_746,UPA_74,Paschim Dhemsa,পশ্চিম ঢেমশা,,,paschimdhemsaup.chittagong.gov.bd
Union,UNI_747,UPA_74,Keochia,কেঁওচিয়া,,,keochiaup.chittagong.gov.bd
Union,UNI_748,UPA_74,Kaliais,কালিয়াইশ,,,kaliaisup.chittagong.gov.bd
Union,UNI_749,UPA_74,Bazalia,বাজালিয়া,,,bazaliaup.chittagong.gov.bd
Union,UNI_750,UPA_74,Puranagar,পুরানগড়,,,puranagarup.chittagong.gov.bd
Union,UNI_751,UPA_74,Sadaha,ছদাহা,,,sadahaup.chittagong.gov.bd
Union,UNI_752,UPA_74,Satkania,সাতকানিয়া,,,satkaniaup.chittagong.gov.bd
Union,UNI_753,UPA_74,Sonakania,সোনাকানিয়া,,,sonakaniaup.chittagong.gov.bd
Union,UNI_754,UPA_75,Padua,পদুয়া,,,paduaup.chittagong.gov.bd
Union,UNI_755,UPA_75,Barahatia,বড়হাতিয়া,,,barahatiaup.chittagong.gov.bd
Union,UNI_756,UPA_75,Amirabad,আমিরাবাদ,,,amirabadup.chittagong.gov.bd
Union,UNI_757,UPA_75,Charamba,চরম্বা,,,charambaup.chittagong.gov.bd
Union,UNI_758,UPA_75,Kalauzan,কলাউজান,,,kalauzanup.chittagong.gov.bd
Union,UNI_759,UPA_75,Lohagara,লোহাগাড়া,,,lohagaraup.chittagong.gov.bd
Union,UNI_760,UPA_75,Putibila,পুটিবিলা,,,putibilaup.chittagong.gov.bd
Union,UNI_761,UPA_75,Chunati,চুনতি,,,chunatiup.chittagong.gov.bd
Union,UNI_762,UPA_75,Adhunagar,আধুনগর,,,adhunagarup.chittagong.gov.bd
Union,UNI_763,UPA_76,Farhadabad,ফরহাদাবাদ,,,farhadabadup.chittagong.gov.bd
Union,UNI_764,UPA_76,Dhalai,ধলই,,,dhalaiup.chittagong.gov.bd
Union,UNI_765,UPA_76,Mirjapur,মির্জাপুর,,,mirjapurup.chittagong.gov.bd
Union,UNI_766,UPA_76,Nangolmora,নাঙ্গলমোরা,,,nangolmoraup.chittagong.gov.bd
Union,UNI_767,UPA_76,Gomanmordan,গুমানমর্দ্দন,,,gomanmordanup.chittagong.gov.bd
Union,UNI_768,UPA_76,Chipatali,ছিপাতলী,,,chipataliup.chittagong.gov.bd
Union,UNI_769,UPA_76,Mekhal,মেখল,,,mekhalup.chittagong.gov.bd
Union,UNI_770,UPA_76,Garduara,গড়দুয়ারা,,,garduaraup.chittagong.gov.bd
Union,UNI_771,UPA_76,Fathepur,ফতেপুর,,,fathepurup.chittagong.gov.bd
Union,UNI_772,UPA_76,Chikondandi,চিকনদন্ডী,,,chikondandiup.chittagong.gov.bd
Union,UNI_773,UPA_76,Uttar Madrasha,উত্তর মাদার্শা,,,uttarmadrashaup.chittagong.gov.bd
Union,UNI_774,UPA_76,Dakkin Madrasha,দক্ষিন মাদার্শা,,,dakkinmadrashaup.chittagong.gov.bd
Union,UNI_775,UPA_76,Sikarpur,শিকারপুর,,,sikarpurup.chittagong.gov.bd
Union,UNI_776,UPA_76,Budirchar,বুডিরশ্চর,,,budircharup.chittagong.gov.bd
Union,UNI_777,UPA_76,Hathazari,হাটহাজারী,,,hathazariup.chittagong.gov.bd
Union,UNI_778,UPA_77,Dharmapur,ধর্মপুর,,,dharmapurup.chittagong.gov.bd
Union,UNI_779,UPA_77,Baganbazar,বাগান বাজার,,,baganbazarup.chittagong.gov.bd
Union,UNI_780,UPA_77,Dantmara,দাঁতমারা,,,dantmaraup.chittagong.gov.bd
Union,UNI_781,UPA_77,Narayanhat,নারায়নহাট,,,narayanhatup.chittagong.gov.bd
Union,UNI_782,UPA_77,Bhujpur,ভূজপুর,,,bhujpurup.chittagong.gov.bd
Union,UNI_783,UPA_77,Harualchari,হারুয়ালছড়ি,,,harualchariup.chittagong.gov.bd
Union,UNI_784,UPA_77,Paindong,পাইনদং,,,paindongup.chittagong.gov.bd
Union,UNI_785,UPA_77,Kanchannagor,কাঞ্চনগর,,,kanchannagorup.chittagong.gov.bd
Union,UNI_786,UPA_77,Sunderpur,সুনদরপুর,,,sunderpurup.chittagong.gov.bd
Union,UNI_787,UPA_77,Suabil,সুয়াবিল,,,Suabilup.chittagong.gov.bd
Union,UNI_788,UPA_77,Abdullapur,আবদুল্লাপুর,,,abdullapurup.chittagong.gov.bd
Union,UNI_789,UPA_77,Samitirhat,সমিতির হাট,,,samitirhatup.chittagong.gov.bd
Union,UNI_790,UPA_77,Jafathagar,জাফতনগর,,,jafathagarup.chittagong.gov.bd
Union,UNI_791,UPA_77,Bokhtapur,বক্তপুর,,,bokhtapurup.chittagong.gov.bd
Union,UNI_792,UPA_77,Roshangiri,রোসাংগিরী,,,roshangiriup.chittagong.gov.bd
Union,UNI_793,UPA_77,Nanupur,নানুপুর,,,nanupurup.chittagong.gov.bd
Union,UNI_794,UPA_77,Lelang,লেলাং,,,lelangup.chittagong.gov.bd
Union,UNI_795,UPA_77,Daulatpur,দৌলতপুর,,,daulatpurup.chittagong.gov.bd
Union,UNI_796,UPA_78,Raozan,রাউজান,,,raozanup.chittagong.gov.bd
Union,UNI_797,UPA_78,Bagoan,বাগোয়ান,,,bagoanup.chittagong.gov.bd
Union,UNI_798,UPA_78,Binajuri,বিনাজুরী,,,binajuriup.chittagong.gov.bd
Union,UNI_799,UPA_78,Chikdair,চিকদাইর,,,chikdairup.chittagong.gov.bd
Union,UNI_800,UPA_78,Dabua,ডাবুয়া,,,dabuaup.chittagong.gov.bd
Union,UNI_801,UPA_78,Purbagujra,পূর্ব গুজরা,,,purbagujraup.chittagong.gov.bd
Union,UNI_802,UPA_78,Paschim Gujra,পশ্চিম গুজরা,,,paschimgujraup.chittagong.gov.bd
Union,UNI_803,UPA_78,Gohira,গহিরা,,,gohiraup.chittagong.gov.bd
Union,UNI_804,UPA_78,Holdia,হলদিয়া,,,holdiaup.chittagong.gov.bd
Union,UNI_805,UPA_78,Kodolpur,কদলপূর,,,kodolpurup.chittagong.gov.bd
Union,UNI_806,UPA_78,Noapara,নোয়াপাড়া,,,noaparaup.chittagong.gov.bd
Union,UNI_807,UPA_78,Pahartali,পাহাড়তলী,,,pahartaliup.chittagong.gov.bd
Union,UNI_808,UPA_78,Urkirchar,উড়কিরচর,,,urkircharup.chittagong.gov.bd
Union,UNI_809,UPA_78,Nowajushpur,নওয়াজিশপুর,,,nowajushpurup.chittagong.gov.bd
Union,UNI_810,UPA_79,Char Patharghata,চর পাথরঘাটা,,,charpatharghataup.chittagong.gov.bd
Union,UNI_811,UPA_79,Char Lakshya,চর লক্ষ্যা,,,charlakshyaup.chittagong.gov.bd
Union,UNI_812,UPA_79,Juldha,জুলধা,,,juldhaup.chittagong.gov.bd
