place_type,internal_id,parent_id,name_en,name_bn,latitude,longitude,website
Village,OSM_node_9057685712,,Pangaon,পানগাঁও,23.6588226,90.4470851,
Village,OSM_node_9057685713,,Ati,আটি,23.7295782,90.3350868,
Village,OSM_node_9057685714,,Melartek,মেলারটেক,23.7942679,90.3344538,
Village,OSM_node_9057685716,,Isakabad,ইসাকাবাদ,23.7885347,90.3354355,
Village,OSM_node_9057721419,,Rustompur,রুস্তমপুর,23.8752908,90.3479614,
Village,OSM_node_9057721420,,Deul,দেউল,23.8697672,90.3428223,
Village,OSM_node_9057721421,,Akran,আকরান,23.8590726,90.3083827,
Village,OSM_node_9057721422,,Khagan,খাগান,23.8749769,90.310448,
Mahalla,OSM_node_9057721423,,Ashulia Model Town,আশুলিয়া মডেল টাউন,23.8709151,90.3175237,
Village,OSM_node_9057722250,,Baghsatra,বাঘসাত্রা,23.8008799,90.3402884,
Mahalla,OSM_node_9064090942,,Ramna,রমনা,23.7398559,90.4022658,
Mahalla,OSM_node_9064097554,,Kawran Bazar,কাওরান বাজার,23.75174,90.3938496,
Mahalla,OSM_node_9064097563,,Panthopath,পান্থপথ,23.750704,90.3864735,
Mahalla,OSM_node_9065338880,,Bosila,বসিলা,23.7473392,90.345289,
Mahalla,OSM_node_9065338881,,Washpur,ওয়াশপুর,23.7387362,90.3418558,
Mahalla,OSM_node_9065660512,,Diabari,দিয়াবাড়ি,23.8724286,90.366364,
Mahalla,OSM_node_9065705238,,Ramchandrapur,রামচন্দ্রপুর,23.7664802,90.346215,
Village,OSM_node_9069081040,,Binodpur,বিনোদপুর,23.8735747,90.3423691,
Village,OSM_node_9069081041,,Dampara,দামপাড়া,23.8665244,90.3324833,
Village,OSM_node_9069081042,,Saipara,সাইপাড়া,23.8674035,90.3375626,
Village,OSM_node_9069081043,,Paragaon,পাড়াগাঁও,23.8789215,90.3395796,
Village,OSM_node_9069081044,,Sadhupara,সাধুপাড়া,23.8836697,90.3320265,
Village,OSM_node_9069081045,,Gauripur,গৌরিপুর,23.8889082,90.3159333,
Village,OSM_node_9069081046,,Basaid,বাসাইদ,23.8900854,90.3033591,
Village,OSM_node_9069081047,,Sujabad,সুজাবাদ,23.8874367,90.323701,
Village,OSM_node_9069081048,,Chandgaon,চাঁদগাঁও,23.8821197,90.3250099,
Mahalla,OSM_node_9070791839,,Rayerbag,রায়েরবাগ,23.6980479,90.457102,
Mahalla,OSM_node_9070817029,,Donia,দনিয়া,23.7026953,90.4447096,
Mahalla,OSM_node_9072812094,,Pilkhana,পিলখানা,23.7317491,90.3757956,
Mahalla,OSM_node_9072931227,,Basundhara Riverview,বসুন্ধরা রিভারভিউ,23.6699971,90.4280632,
Mahalla,OSM_node_9073045494,,Jhilmil Residential,ঝিলমিল আবাসিক,23.6782087,90.3992368,
Mahalla,OSM_node_9076243667,,Narinda,নারিন্দা,23.7122811,90.4186614,
Mahalla,OSM_node_9076402950,,Badamtoli,বাদামতলী,23.708983,90.4040466,
Mahalla,OSM_node_9076402952,,Sutrapur,সূত্রাপুর,23.7064485,90.416873,
Mahalla,OSM_node_9076478271,,Mahuttuli,মাহুৎটুলী,23.7172386,90.4020011,
Mahalla,OSM_node_9076478272,,Becharam Dewri,বেচারাম দেউড়ি,23.7159862,90.4000484,
Mahalla,OSM_node_9076503767,,Chankharpul,চানখারপুল,23.7231344,90.3998903,
Mahalla,OSM_node_9076503768,,Muqim Katra,মুকিম কাটরা,23.716018,90.397235,
Mahalla,OSM_node_9076503769,,Nawabganj,নবাবগঞ্জ,23.7228913,90.3765364,
Mahalla,OSM_node_9081884485,,Bokshibazar,বকশীবাজার,23.7218221,90.3949665,
Mahalla,OSM_node_9084115678,,Golapbag,গোলাপবাগ,23.7192068,90.4293159,
Mahalla,OSM_node_9084115689,,Zindabahar,জিন্দাবাহার,23.7129885,90.4056148,
Mahalla,OSM_node_9085812858,,Moulovibazar,মৌলভীবাজার,23.7152391,90.3978441,
Mahalla,OSM_node_9087441016,,Alu Bazar,আলু বাজার,23.7200168,90.4083652,
Mahalla,OSM_node_9087451770,,Kaptan Bazar,কাপ্তান বাজার,23.7222987,90.4131118,
Mahalla,OSM_node_9087777208,,Manda,মান্ডা,23.7299685,90.440036,
Mahalla,OSM_node_9088670979,,Surujbag,সুরুজবাগ,23.7457577,90.454753,
Mahalla,OSM_node_9088670980,,Nandipara,নন্দিপাড়া,23.7461407,90.4485839,
Mahalla,OSM_node_9088684631,,South Banasree,দক্ষিণ বনশ্রী,23.7523091,90.4402892,
Mahalla,OSM_node_9091309946,,Kashmiritola,কাশ্মীরিতলা,23.7232807,90.3814004,
Mahalla,OSM_node_9093413434,,Kajla,কাজলা,23.7097034,90.4429526,
Mahalla,OSM_node_9093454218,,Janata Market,জনতা মার্কেট,23.6972215,90.4393052,
Mahalla,OSM_node_9097356766,,Sobji Bagan,সবজি বাগান,23.7440138,90.4006661,
Mahalla,OSM_node_9097904719,,কুমিল্লাপাড়া,কুমিল্লাপাড়া,23.7116678,90.379477,
Mahalla,OSM_node_9097996779,,Madbor Bazar,মাদবর বাজার,23.7096786,90.3775727,
Mahalla,OSM_node_9102588351,,Sipahibag,সিপাহীবাগ,23.7522957,90.4318434,
Mahalla,OSM_node_9102588541,,Kodomtola,কদমতলা,23.7368456,90.4341563,
Mahalla,OSM_node_9103046908,,Sarulia,সারুলিয়া,23.7120091,90.4900439,
Mahalla,OSM_node_9103089236,,Amulia,আমুলিয়া,23.7366535,90.478757,
Mahalla,OSM_node_9113902970,,Rahmatbag,রহমতবাগ,23.7129256,90.3795125,
Mahalla,OSM_node_9113902971,,Rupnagar,রূপনগর,23.7153887,90.3777396,
Mahalla,OSM_node_9116014681,,Bhatulia,ভাটুলিয়া,23.8942819,90.3821117,
Mahalla,OSM_node_9116014682,,Dhour,ধউর,23.890623,90.3685719,
Mahalla,OSM_node_9119048413,,Manikdi,মানিকদি,23.8270857,90.3923784,
Mahalla,OSM_node_9119065717,,Zia Colony,জিয়া কলোনি,23.8185959,90.4068731,
Mahalla,OSM_node_9121826541,,Chamelibag,চামেলিবাগ,23.7418095,90.4133813,
Village,OSM_node_9147243615,,Bhulta,ভুলতা,23.7836759,90.5673407,
Mahalla,OSM_node_9147243616,,Shiddhirganj,সিদ্ধিরগঞ্জ,23.6886846,90.5101132,
Village,OSM_node_9148466230,,Mostafapur,মোস্তফাপুর,23.1541416,90.1388633,
Mahalla,OSM_node_9160337677,,Malitola,মালিটোলা,23.7233154,90.3780042,
Mahalla,OSM_node_9161734199,,Nagar Beltoli,নগর বেলতলী,23.7213771,90.3804514,
Mahalla,OSM_node_9166806416,,Tekerhat,টেকেরহাট,23.2293405,90.0206707,
Mahalla,OSM_node_9169474120,,Aftabnagar,আফতাবনগর,23.7657519,90.445198,
Mahalla,OSM_node_9169606176,,Solmaid,সোলমাইদ,23.8040908,90.431668,
Mahalla,OSM_node_9173631340,,Fatullah,ফতুল্লা,23.6503507,90.4757879,
Mahalla,OSM_node_9173710400,,Muktarpur,মুক্তারপুর,23.5656766,90.5116338,
Mahalla,OSM_node_9186625730,,Jirabo,জিরাবো,23.9128375,90.3187009,
Mahalla,OSM_node_9186637184,,Bishmile,বিশমাইল,23.8961719,90.270154,
Mahalla,OSM_node_9186651692,,Baipail,বাইপাইল,23.938348,90.2712273,
Mahalla,OSM_node_9186687239,,Norshinghpur,নরসিংহপুর,23.9317817,90.3079354,
Mahalla,OSM_node_9186687446,,C&B,সিএন্ডবি,23.8721876,90.2734143,
Mahalla,OSM_node_9187750703,,Hemayetpur,হেমায়েতপুর,23.7935258,90.2708736,
Mahalla,OSM_node_9187758190,,Bank Town,ব্যাংক টাউন,23.8209019,90.2595279,
Mahalla,OSM_node_9187772091,,Gazipura,গাজীপুরা,23.9213315,90.3919787,
Mahalla,OSM_node_9187785391,,Savar Cantonment,সাভার ক্যান্টনমেন্ট,23.9165413,90.2703256,
Village,OSM_node_9187802402,,Pubail,পুবাইল,23.9352271,90.4765258,
Village,OSM_node_9189423225,,Konabari,কোনাবাড়ী,24.0120416,90.3166405,
Mahalla,OSM_node_9189448956,,Salna,সালনা,24.0259631,90.3846659,
Mahalla,OSM_node_9195785050,,Bhogra,ভোগড়া,23.977719,90.3810553,
Village,OSM_node_9195785051,,Zirani,জিরানী,23.9933613,90.2537492,
Village,OSM_node_9195831760,,Pahar Kanchanpur,পাহাড় কাঞ্চনপুর,24.2487765,90.1416335,
Village,OSM_node_9199812802,,Kodda,কড্ডা,23.9936283,90.3500589,
Village,OSM_node_9199853269,,Bagher Bazar,বাঘের বাজার,24.1648492,90.4266533,
Village,OSM_node_9200008084,,Shafipur,শফিপুর,24.0253091,90.2748971,
Village,OSM_node_9200099371,,Bhabanipur,ভবানীপুর,23.9929577,90.2776959,
Village,OSM_node_9200120222,,Rajendrapur,রাজেন্দ্রপুর,24.100134,90.448634,
Village,OSM_node_9201848874,,Hotapara,হোতাপাড়া,24.1234317,90.4080702,
Village,OSM_node_9201886207,,Barmi,বরমী,24.2452848,90.5224806,
Village,OSM_node_9201886313,,Pirujali,পিরুজালী,24.1392419,90.3649937,
Mahalla,OSM_node_9201915834,,Cherag Ali,চেরাগ আলী,23.9057737,90.3991089,
Village,OSM_node_9205437023,,Bhawal Mirzapur,ভাওয়াল মির্জাপুর,24.0872895,90.3464162,
Village,OSM_node_9205460933,,Rajabari,রাজাবাড়ী,24.1060205,90.4980765,
Village,OSM_node_9205461940,,Panchdona,পাচঁদোনা,23.8926949,90.6637713,
Village,OSM_node_9206647978,,Marjal,মরজাল,24.0320121,90.8330984,
Village,OSM_node_9206655343,,Itakhola,ইটাখোলা,23.9805007,90.7331112,
Village,OSM_node_9206724896,,Charsindur,চরসিন্দুর,24.0149854,90.6628492,
Mahalla,OSM_node_9207103762,,Riazbag,রিয়াজবাগ,23.7537383,90.4253414,
Mahalla,OSM_node_9280245987,,Paradogar,পাড়াডোগার,23.7137871,90.4695524,
Village,OSM_node_9331577200,,Ruhitpur,রুহিতপুর,23.6859621,90.3077495,
Village,OSM_node_9331577201,,Doleshwar,দোলেশ্বর,23.6719395,90.4394927,
Village,OSM_node_9331577202,,Shuvadda,শুভাড্ডা,23.6899933,90.3924514,
Village,OSM_node_9331577203,,Murapara,মুড়াপাড়া,23.7765088,90.5267828,
Village,OSM_node_9331577205,,Mirerbag,মিরেরবাগ,23.68904,90.4186682,
Village,OSM_node_9331577206,,Hasnabad,হাসনাবাদ,23.6825996,90.4254385,
Village,OSM_node_9331577207,,Baroipara,বারৈপাড়া,24.0279066,90.2420962,
Village,OSM_node_9331577208,,Borpa,বরপা,23.7472957,90.5451558,
Mahalla,OSM_node_9331577209,,Shimrail,শিমরাইল,23.7018941,90.5116957,
Mahalla,OSM_node_9331577212,,Khejurbag,খেজুরবাগ,23.6957648,90.4096894,
Mahalla,OSM_node_9331577213,,Nazirabag,নাজিরাবাগ,23.6937675,90.4018518,
Village,OSM_node_9331577216,,Char Mirerbag,চর মিরেরবাগ,23.696683,90.4145694,
Mahalla,OSM_node_9331599918,,Kaliganj,কালিগঞ্জ,23.7006014,90.4059,
Mahalla,OSM_node_9331599920,,Raghunathpur,রঘুনাথপুর,23.7110146,90.3854095,
Mahalla,OSM_node_9331599925,,Kamalbag,কামালবাগ,23.712064,90.3910658,
Mahalla,OSM_node_9331599927,,Bhagalpur,ভাগলপুর,23.7244858,90.3766107,
Mahalla,OSM_node_9331599928,,Enayetganj,এনায়েতগঞ্জ,23.7256366,90.3769434,
Mahalla,OSM_node_9331599929,,Burhanpur,বুরহানপুর,23.729461,90.3672388,
Mahalla,OSM_node_9331599931,,Tallabag,তল্লাবাগ,23.7414075,90.3659264,
Mahalla,OSM_node_9331599942,,Ansarbag,আনসারবাগ,23.7574049,90.4355821,
Mahalla,OSM_node_9331599943,,Baganbari,বাগানবাড়ি,23.7395589,90.4406377,
Mahalla,OSM_node_9331599944,,Ahmadbag,আহমদবাগ,23.735088,90.4322259,
Mahalla,OSM_node_9331599946,,Rishipara,ঋষিপাড়া,23.711717,90.4213764,
Mahalla,OSM_node_9331599965,,Nogorpara,নগরপাড়া,23.7736252,90.4887815,
Village,OSM_node_9331599966,,Kayetpara,কায়েতপাড়া,23.7728288,90.4926682,
Village,OSM_node_9331599968,,Nasirabad,নাসিরাবাদ,23.7594045,90.4639461,
Village,OSM_node_9331599969,,Dasherkandi,দাসেরকান্দি,23.7631412,90.4662075,
Mahalla,OSM_node_9331599971,,Trimohani,ত্রিমোহনী,23.7574118,90.4538611,
Mahalla,OSM_node_9331599973,,Rajarbag,রাজারবাগ,23.7358296,90.440817,
Mahalla,OSM_node_9331599975,,Provatibag,প্রভাতিবাগ,23.746933,90.4299346,
Mahalla,OSM_node_9331599976,,Shantipur,শান্তিপুর,23.7457036,90.4314052,
Mahalla,OSM_node_9331599977,,Momenbag,মোমেনবাগ,23.7527232,90.4353709,
Mahalla,OSM_node_9331599978,,Nabinbag,নবীনবাগ,23.7516756,90.4372483,
Mahalla,OSM_node_9331599979,,Nurbag,নুরবাগ,23.7499257,90.4343562,
Mahalla,OSM_node_9331599980,,Adarshabag,আদর্শবাগ,23.7514109,90.4339787,
Mahalla,OSM_node_9333465940,,Bottola,বটতলা,23.7876127,90.3631266,
Mahalla,OSM_node_9333465941,,Sonali Nagar,সোনালি নগর,23.7874164,90.36384,
Mahalla,OSM_node_9365246448,,Bania Nagar,বানিয়া নগর,23.7084309,90.4188312,
Mahalla,OSM_node_9383689420,,Kadamtali,কদমতলী,23.6867705,90.454595,
Village,OSM_node_9384000239,,Ghatarchar,ঘাটারচর,23.7350505,90.3354393,
Mahalla,OSM_node_9421997131,,Noyapara,নয়াপাড়া,23.7023356,90.4494379,
Mahalla,OSM_node_9422524327,,Bhuigar,ভুঁইগড়,23.6774385,90.4819333,
Mahalla,OSM_node_9439896189,,Gulshan,গুলশান,23.7921765,90.4155528,
Mahalla,OSM_node_9510031638,,Mugrakul,মুগরাকুল,23.7245744,90.5248441,
Mahalla,OSM_node_9587198342,,Nilkomol Residential Area,নীলকমল আবাসিক এলাকা,23.7181542,90.371223,
Mahalla,OSM_node_9597015220,,Japan Garden City,জাপান গার্ডেন সিটি,23.764705,90.357781,
Mahalla,OSM_node_9684373258,,Chandona,চান্দনা,23.9890374,90.3825191,
Mahalla,OSM_node_9722050258,,Madrasapara,মাদ্রাসাপাড়া,23.708788,90.3738976,
Mahalla,OSM_node_9722223856,,Dumni,ডুমনী,23.8283633,90.4758094,
Village,OSM_node_9832278513,,Boliarpur,বলিয়ারপুর,23.7959554,90.2904742,
Village,OSM_node_9836899019,,Basta,বাস্তা,23.6383985,90.0815554,
Village,OSM_node_9836900155,,Char Kushai,চর কুশাই,23.632448,90.0934677,
Village,OSM_node_9838795678,,Shilakotha,শিলাকোঠা,23.6403759,90.0602546,
Village,OSM_node_9838795679,,Batia,বটিয়া,23.6115558,90.1190259,
Village,OSM_node_9838826214,,Bash Tala,বাঁশ তলা,23.6277368,90.1077727,
Village,OSM_node_9838859935,,Kartikpur,কার্তিকপুর,23.6325487,90.0755423,
Village,OSM_node_9838861507,,Dhoiar,ধোয়াইর,23.6503517,90.0419089,
Village,OSM_node_9846563056,,Toke,টোক,24.2612551,90.6421987,
Village,OSM_node_9854176638,,Mukshedpur,মুকসেদপুর,23.5474985,90.1624684,
Village,OSM_node_9854177247,,Meghula,মেঘুলা,23.5797548,90.145431,
Village,OSM_node_9854177248,,Narisha,নারিশা,23.5576483,90.1510744,
Village,OSM_node_9854205474,,Kathalighata,কাঠালীঘাটা,23.6365922,90.1279166,
Village,OSM_node_9854205475,,Banaghata,বানাঘাটা,23.61158,90.1424398,
Village,OSM_node_9854210057,,Fultala,ফুলতলা,23.5398463,90.1734762,
Village,OSM_node_9854210058,,South Shimulia,দক্ষিণ শিমুলিয়া,23.5785013,90.1533196,
Village,OSM_node_9854210060,,Sutarpara,সুতারপাড়া,23.5919465,90.1447884,
Village,OSM_node_9854881791,,Chalakchar,চালাকচর,24.1897008,90.7314036,
Village,OSM_node_9866796740,,Lotakhola,লটাখোলা,23.6230182,90.1119936,
Village,OSM_node_9866805497,,Ikrashi,ইকরাশি,23.6411705,90.1067402,
Village,OSM_node_9866811196,,Char Mohammadpur,চর মোহাম্মদপুর,23.6264282,90.0764408,
Mahalla,OSM_node_10079803798,,Madinabag,মদীনাবাগ,23.7301083,90.433803,
Mahalla,OSM_node_10081723147,,Mayakanon,মায়াকানন,23.7348802,90.4301047,
Mahalla,OSM_node_10081723148,,Sabujkanon,সবুজকানন,23.7332228,90.429072,
Mahalla,OSM_node_10105868844,,Tejgaon Industrial Area,তেজগাঁও শিল্প এলাকা,23.7648783,90.405798,
Mouza,OSM_node_10212288567,,"East Para, Paity",পূর্বপাড়া পাইটি,23.7300248,90.4816788,
Mouza,OSM_node_10224592673,,Choto Paity,ছোট পাইটি,23.7222312,90.477332,
Mahalla,OSM_node_10307736542,,Bhumi polly Abason,ভূমি পল্লী আবাসন,23.6965934,90.5123715,
Mahalla,OSM_node_11049031592,,Noyatola,নয়াটোলা,23.7562013,90.4101983,
Mahalla,OSM_node_11050265853,,Gupipara,গুপিপাড়া,23.7864424,90.4243172,
Mahalla,OSM_node_11058042557,,Bakshibag,বকশীবাগ,23.7482975,90.4151513,
Mahalla,OSM_node_11109360712,,Anandabazar,আনন্দবাজার,23.7238926,90.4039032,
Mahalla,OSM_node_11166092115,,Chhayabithi,ছায়াবিথি,23.7419776,90.4347901,
Mahalla,OSM_node_11195296721,,Pukurpar,পুকুরপাড়,23.7230419,90.4318749,
Mahalla,OSM_node_11215671125,,Balur Math,বালুর মাঠ,23.7235445,90.4388958,
Mahalla,OSM_node_11232998960,,Khalpar,খালপাড়,23.7256981,90.4349919,
Village,OSM_node_11377105469,,Dulalpur,দুলালপুর,24.0462709,90.6810789,
Village,OSM_node_11378095045,,Hatirdiya,হাতিরদিয়া,24.1005958,90.7042773,
Mahalla,OSM_node_11422162367,,South Town,সাউথ টাউন,23.6649671,90.3733356,
Mahalla,OSM_node_11521137999,,Adorshobag,আদর্শবাগ,23.7069586,90.467983,
Mahalla,OSM_node_11525788767,,Samadnagar,সামাদনগর,23.7142076,90.4474789,
Mahalla,OSM_node_11527435475,,Mridhabari,মৃধাবাড়ী,23.712619,90.4534223,
Mahalla,OSM_node_11663604531,,Shantidhara Society,শান্তিধারা সোসাইটি,23.7258327,90.4331156,
Mahalla,OSM_node_11663604532,,Anondodhara,আনন্দধারা,23.7256314,90.4310637,
Mahalla,OSM_node_11780294862,,Dakkhingaon,দক্ষিণগাঁও,23.7428658,90.4461306,
Mahalla,OSM_node_11903067063,,Block A,ব্লক এ,23.7797373,90.3322363,
Mahalla,OSM_node_11903143307,,Block C,ব্লক সি,23.7796908,90.3283462,
Mahalla,OSM_node_11991447441,,Oli Miar Tek,অলি মিয়ার টেক,23.7895292,90.3704756,
Mahalla,OSM_node_11993634218,,Palong,পালং,23.2195633,90.3489234,
Village,OSM_node_12009023809,,Bhojeshwar,ভোজেশ্বর,23.2582956,90.3872105,
Mahalla,OSM_node_12112959181,,American City,আমেরিকান সিটি,23.8314995,90.5825611,
Village,OSM_node_12149780450,,Salehpur,সালেহপুর,23.7887099,90.3241773,
Village,OSM_node_12561291498,,Dattapata,দত্তপাড়া,23.8725867,90.3195368,
Mahalla,OSM_node_12617906180,,Bhagolpur,ভাগলপুর,23.8359379,90.2493467,
Mahalla,OSM_node_12617942469,,Boktarpur,বক্তারপুর,23.8512101,90.2441549,
Mahalla,OSM_node_12617942888,,Dokkhinpara,দক্ষিণপাড়া,23.8414031,90.2473129,
Mahalla,OSM_node_12908935536,,Koshaibari,কসাইবাড়ী,23.8578137,90.4066404,
Mahalla,OSM_node_13055833631,,Kushumbagh,কুসুমবাগ,23.7367284,90.4450894,
Village,OSM_node_13359508833,,Brahmankitta,ব্রাহ্মণকিত্তা,23.704749,90.3640847,
Village,OSM_node_13392077150,,Mograpara,মোগরাপাড়া,23.6359585,90.5959494,
Village,OSM_node_13392084943,,Langalbandh,লাঙ্গলবন্ধ,23.658976,90.5646796,
Village,OSM_node_13523361853,,Dewshur Brahmonkitta,দেওশুর ব্রহ্মকিত্তা,23.7007133,90.3548461,
Village,OSM_node_13523439847,,খোলামোড়া,খোলামোড়া,23.7129958,90.3576043,
Mahalla,OSM_node_13592133792,,Joydebpur,জয়দেবপুর,24.0001226,90.4235314,
Mouza,OSM_node_13751412492,,West Para Paity,পশ্চিমপাড়া পাইটি,23.7286186,90.4788277,
Mahalla,OSM_node_13786706820,,Chhontek,ছনটেক,23.7071734,90.4441442,
Mahalla,OSM_way_302622554,,Geneva Camp,জেনেভা ক্যাম্প,23.7682011,90.3653616,
Mahalla,OSM_way_318722840,,Mohammadpur,মোহাম্মদপুর,23.7632433,90.3603262,
Mahalla,OSM_way_324709867,,Sikdar Estate,শিকদার এস্টেট,23.7402893,90.3577558,
Mahalla,OSM_way_324719641,,Sonatangor,সনাতনগড়,23.7389383,90.3646962,
Mahalla,OSM_way_330504319,,Duri Angul Lane,ডুরি আঙ্গুল লেন,23.7228323,90.3793911,
Mahalla,OSM_way_337767513,,Dokkhin Para,দক্ষিণ পাড়া,23.8405573,90.247921,
Village,OSM_way_370139723,,Ganpur,জ্ঞানপুর,24.2374465,90.9048085,
Mahalla,OSM_way_431816267,,Mirpur 11,মিরপুর ১১,23.8182114,90.3745711,
Village,OSM_way_451515779,,Lakkhipur,লক্ষীপুর,23.5469613,90.6521154,
Mahalla,OSM_way_456166262,,Metropolitan Cooperative Housing Society,মেট্রোপলিটন কোঅপারেটিভ হাউজিং,23.7698217,90.3629837,
Mahalla,OSM_way_532916425,,Gulshan,গুলশান,23.7900274,90.4121708,
Mahalla,OSM_way_560921321,,Japan Garden City,জাপান গার্ডেন সিটি,23.7642161,90.3575719,
Village,OSM_way_768122847,,Arjuna,অর্জুনা,24.5238362,89.8447925,
Village,OSM_way_798786595,,Barachapa Poschimpara,বড়চাপা পশ্চিমপাড়া,24.1972225,90.7768188,
Village,OSM_way_798786596,,Barachapa Moddhopara,বড়চাপা মধ্যপাড়া,24.1966949,90.7790657,
Village,OSM_way_798786597,,Barachapa Purbopara,বড়চাপা পর্বপাড়া,24.1965862,90.7816169,
Mahalla,OSM_way_802548130,,Chowdhuripara Block C,চৌধুরীপাড়া ব্লক সি,23.7487778,90.4215909,
Mahalla,OSM_way_978614953,,Sat Masjid Housing,সাত মসজিদ হাউজিং,23.7575892,90.3519467,
Village,OSM_way_1457579559,,Brahmanktta,ব্রাহ্মণকিত্তা,23.7026606,90.3626441,
Mahalla,OSM_way_1487984985,,Paity,পাইটি,23.7244208,90.4804958,
Mahalla,OSM_node_575973420,,Kadirgonj,কাদিরগঞ্জ,24.3729613,88.6000836,
Mahalla,OSM_node_575988850,,SagorPara,সাগরপাড়া,24.3647693,88.6073737,
Mahalla,OSM_node_575992558,,Sultanabad,সুলতানাবাদ,24.3693333,88.6043697,
Mahalla,OSM_node_575992808,,Beldarpara,বেলদারপাড়া,24.3684539,88.6063652,
Mahalla,OSM_node_1909696016,,Tikapara,টিকাপাড়া,24.366562,88.6121621,
Mahalla,OSM_node_2150751046,,Beltola Mor,বেলতলা মোড়,24.3627132,88.6347557,
Mahalla,OSM_node_2150756398,,Kazla More,কাজলা মোড়,24.3643588,88.6328113,
Mahalla,OSM_node_2150805960,,Dhorompur,ধরমপুর,24.3621288,88.6383929,
Mahalla,OSM_node_2150852154,,Talaimari,তালাইমারি,24.3617221,88.6268824,
Mahalla,OSM_node_2151673728,,Padma Residential Area,পদ্মা আবাসিক এলাকা,24.3784713,88.6225796,
Village,OSM_node_2432347375,,Agradigun,আগ্রাদ্বিগুন,25.1793599,88.7042492,
Village,OSM_node_2432407676,,Chanduriya,চান্দুরিয়া,24.5143801,88.5596726,
Village,OSM_node_2439172353,,Mataji Hat,মাতাজি হাট,24.9826254,88.8394383,
Mahalla,OSM_node_2456435609,,Baghabari,বাঘাবাড়ী,24.1387359,89.5858404,
Village,OSM_node_2456451541,,Kashinathpur,কাশীনাথপুর,23.9582815,89.6073642,
Village,OSM_node_2456518983,,Chinakhora,চিনাখড়া,23.9628403,89.4948996,
Village,OSM_node_2456520567,,Bonogram,বনগ্রাম,23.9966792,89.4729493,
Village,OSM_node_2456532730,,Ataikula,আটাইকুলা,24.0315313,89.4122954,
Mahalla,OSM_node_2510950986,,Uposhohor,উপশহর,24.8672747,89.3585562,
Mahalla,OSM_node_2510951437,,Nawabbari,নবাববাড়ি,24.8483572,89.375732,
Mahalla,OSM_node_2510953400,,Thanthaniya,ঠনঠনিয়া,24.8343855,89.3757077,
Mahalla,OSM_node_2510954436,,Kanuchgari,কানছগাড়ী,24.8405221,89.3736529,
Mahalla,OSM_node_2510954991,,Khandar,খান্দার,24.8407535,89.3689504,
Mahalla,OSM_node_2510956846,,Silimpur,ছিলিমপুর,24.8280654,89.3602422,
Mahalla,OSM_node_2510957447,,Puran Bogra,পুরান বগুড়া,24.8417428,89.3496658,
Mahalla,OSM_node_2510959031,,Phulbari,ফুলবাড়ী,24.8777904,89.3667667,
Mahalla,OSM_node_2510959121,,Kalitola,কালিতলা,24.8590277,89.3729468,
Mahalla,OSM_node_2510959195,,Ghunpara,ঘুনপাড়া,24.8603719,89.3628761,
Mahalla,OSM_node_2510959455,,Nishindara,নিশিন্দারা,24.8562443,89.3567259,
Mahalla,OSM_node_2510959850,,Shibbati,শিববাটি,24.8599967,89.3768581,
Mahalla,OSM_node_2510963978,,Seujgari,সেউজগাড়ী,24.8458346,89.364772,
Mahalla,OSM_node_2510964519,,Kamargari,কামারগাড়ি,24.8465296,89.3605036,
Mahalla,OSM_node_2510964744,,Dottobari,দত্তবাড়ি,24.8553407,89.3726554,
Mahalla,OSM_node_2510964801,,Katnarpara,কাটনারপাড়া,24.8566307,89.3693552,
Mahalla,OSM_node_2510964820,,Goalgari,গোয়ালগাড়ী,24.8584964,89.3634158,
Mahalla,OSM_node_2510964825,,Jhopgari,ঝোপগাড়ি,24.8759381,89.3543443,
Mahalla,OSM_node_2510965621,,Chok Sutrapur,চক সূত্রাপুর,24.8496478,89.3683373,
Mahalla,OSM_node_2510965639,,Sutrapur,সূত্রাপুর,24.8444879,89.3727898,
Mahalla,OSM_node_2510965892,,Naruli,নারুলী,24.8528703,89.3801857,
Village,OSM_node_2613315103,,Solonga,সলঙ্গা,24.4167532,89.5095948,
Village,OSM_node_2645026705,,Tarash,তাড়াস,24.4308309,89.3723971,
Village,OSM_node_2979055663,,Dasuria,দাশুড়িয়া,24.0991341,89.1494913,
Village,OSM_node_3360213594,,Bhangabari,ভাঙ্গাবাড়ি,24.3093797,89.6789294,
Village,OSM_node_3977672537,,Hatikumrul,হাটিকুমরুল,24.4182395,89.5518435,
Village,OSM_node_3977939204,,Salap,সলপ,24.2663378,89.6111432,
Village,OSM_node_3977946423,,Duaria,দুয়ারিয়া,24.1824053,89.0841627,
Village,OSM_node_3977946426,,Gopalpur,গোপালপুর,24.1841903,89.1348083,
Village,OSM_node_3977946427,,Hemayetpur,হেমায়েতপুর,23.985794,89.165541,
Village,OSM_node_3977946433,,Muladuli,মুলাডুলি,24.1369309,89.1272115,
Village,OSM_node_3977946434,,Narina,নরিনা,24.2034489,89.6022035,
Village,OSM_node_3977946439,,Sahapur,সাহাপুর,24.0331091,89.1259453,
Village,OSM_node_4693178333,,Uttar Baghoil,উত্তর বাঘইল,24.1050063,89.0611336,
Mahalla,OSM_node_4979885949,,Rahman Nagar,রহমান নগর,24.8383304,89.3762449,
Village,OSM_node_5147083821,,Chandaikona,চান্দাইকোনা,24.5570392,89.5025298,
Village,OSM_node_5224600811,,Nimgachi,নিমগাছি,24.4783593,89.4465803,
